GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACE,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,C7L001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,Standard Metropolitan Statistical Area Name,Standard Metropolitan Statistical Area Code,County Name,County Code,County Subdivision Code,Place Name,Place Code,Census Tract Code,Block Group Code,Block Code,Enumeration District Indicator Code,Enumeration District Code,Standard Consolidated Statistical Area Code,Urban Area Code,Congressional District Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,MCD Sequence Number Code,5-Digit Zip Code Code,Area Name,Total
"G010516000301602","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Baldwin","003",,"Spanish Fort","1602",,,,,,,,,,,,"SPANISH FORT %CDP<",3415
"G010516000301635","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Baldwin","003",,"Summerdale","1635",,,,,,,,,,,,"SUMMERDALE TOWN",546
"G010516000309999","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Baldwin","003",,,"9999",,,,,,,,,,,,"REMAINDER OF BALDWIN DIVISION",41570
"G010516009700140","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Mobile","097",,"Bayou La Batre","0140",,,,,,,,,,,,"BAYOU LA BATRE CITY",2005
"G010516009700365","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Mobile","097",,"Chickasaw","0365",,,,,,,,,,,,"CHICKASAW CITY",7402
"G010516009700375","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Mobile","097",,"Citronelle","0375",,,,,,,,,,,,"CITRONELLE CITY",2841
"G010516009700438","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Mobile","097",,"Creola","0438",,,,,,,,,,,,"CREOLA TOWN",1652
"G010516009700773","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Mobile","097",,"Grand Bay","0773",,,,,,,,,,,,"GRAND BAY %CDP<",3185
"G010516009701165","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Mobile","097",,"Mobile","1165",,,,,,,,,,,,"MOBILE CITY",200452
"G010516009701215","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Mobile","097",,"Mount Vernon","1215",,,,,,,,,,,,"MOUNT VERNON TOWN",1038
"G010516009701420","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Mobile","097",,"Prichard","1420",,,,,,,,,,,,"PRICHARD CITY",39541
"G010516009701530","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Mobile","097",,"Saraland","1530",,,,,,,,,,,,"SARALAND CITY",9833
"G010516009701535","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Mobile","097",,"Satsuma","1535",,,,,,,,,,,,"SATSUMA CITY",3822
"G010516009701674","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Mobile","097",,"Theodore","1674",,,,,,,,,,,,"THEODORE %CDP<",6392
"G010516009701687","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Mobile","097",,"Tillmans Corner","1687",,,,,,,,,,,,"TILLMANS CORNER %CDP<",15941
"G010516009701829","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Mobile","097",,"Wilmer","1829",,,,,,,,,,,,"WILMER TOWN",581
"G010516009709999","1980","3","6","Alabama","01","MOBILE, ALA.","5160","Mobile","097",,,"9999",,,,,,,,,,,,"REMAINDER OF MOBILE DIVISION",70295
"G010524000100115","1980","3","6","Alabama","01","MONTGOMERY, ALA.","5240","Autauga","001",,"Autaugaville","0115",,,,,,,,,,,,"AUTAUGAVILLE TOWN",843
"G010524000100180","1980","3","6","Alabama","01","MONTGOMERY, ALA.","5240","Autauga","001",,"Billingsley","0180",,,,,,,,,,,,"BILLINGSLEY TOWN",106
"G010524000101415","1980","3","6","Alabama","01","MONTGOMERY, ALA.","5240","Autauga","001",,"Prattville","1415",,,,,,,,,,,,"PRATTVILLE CITY",18536
"G010524000109999","1980","3","6","Alabama","01","MONTGOMERY, ALA.","5240","Autauga","001",,,"9999",,,,,,,,,,,,"REMAINDER OF AUTAUGA DIVISION",12774
"G010524005100418","1980","3","6","Alabama","01","MONTGOMERY, ALA.","5240","Elmore","051",,"Coosada","0418",,,,,,,,,,,,"COOSADA TOWN",980
"G010524005100520","1980","3","6","Alabama","01","MONTGOMERY, ALA.","5240","Elmore","051",,"Eclectic","0520",,,,,,,,,,,,"ECLECTIC TOWN",1124
"G010524005101152","1980","3","6","Alabama","01","MONTGOMERY, ALA.","5240","Elmore","051",,"Millbrook","1152",,,,,,,,,,,,"MILLBROOK CITY",3101
"G010524005101415","1980","3","6","Alabama","01","MONTGOMERY, ALA.","5240","Elmore","051",,"Prattville","1415",,,,,,,,,,,,"PRATTVILLE CITY",111
"G010524005101497","1980","3","6","Alabama","01","MONTGOMERY, ALA.","5240","Elmore","051",,"Robinson Springs","1497",,,,,,,,,,,,"ROBINSON SPRINGS %CDP<",1395
"G010524005101665","1980","3","6","Alabama","01","MONTGOMERY, ALA.","5240","Elmore","051",,"Tallassee","1665",,,,,,,,,,,,"TALLASSEE CITY",3540
"G010524005101825","1980","3","6","Alabama","01","MONTGOMERY, ALA.","5240","Elmore","051",,"Wetumpka","1825",,,,,,,,,,,,"WETUMPKA CITY",4341
"G010524005109999","1980","3","6","Alabama","01","MONTGOMERY, ALA.","5240","Elmore","051",,,"9999",,,,,,,,,,,,"REMAINDER OF ELMORE DIVISION",28798
"G010524010101180","1980","3","6","Alabama","01","MONTGOMERY, ALA.","5240","Montgomery","101",,"Montgomery","1180",,,,,,,,,,,,"MONTGOMERY CITY",177857
"G010524010109999","1980","3","6","Alabama","01","MONTGOMERY, ALA.","5240","Montgomery","101",,,"9999",,,,,,,,,,,,"REMAINDER OF MONTGOMERY DIVISION",19181
"G010860012500267","1980","3","6","Alabama","01","TUSCALOOSA, ALA.","8600","Tuscaloosa","125",,"Brookwood","0267",,,,,,,,,,,,"BROOKWOOD TOWN",492
"G010860012501200","1980","3","6","Alabama","01","TUSCALOOSA, ALA.","8600","Tuscaloosa","125",,"Moundville","1200",,,,,,,,,,,,"MOUNDVILLE TOWN",41
"G010860012501275","1980","3","6","Alabama","01","TUSCALOOSA, ALA.","8600","Tuscaloosa","125",,"Northport","1275",,,,,,,,,,,,"NORTHPORT CITY",14291
"G010860012501720","1980","3","6","Alabama","01","TUSCALOOSA, ALA.","8600","Tuscaloosa","125",,"Tuscaloosa","1720",,,,,,,,,,,,"TUSCALOOSA CITY",75211
"G010860012501747","1980","3","6","Alabama","01","TUSCALOOSA, ALA.","8600","Tuscaloosa","125",,"Vance","1747",,,,,,,,,,,,"VANCE TOWN",254
"G010860012509999","1980","3","6","Alabama","01","TUSCALOOSA, ALA.","8600","Tuscaloosa","125",,,"9999",,,,,,,,,,,,"REMAINDER OF TUSCALOOSA DIVISION",47252
"G010999900500205","1980","3","6","Alabama","01",,"9999","Barbour","005",,"Blue Springs","0205",,,,,,,,,,,,"BLUE SPRINGS TOWN",112
"G010999900500385","1980","3","6","Alabama","01",,"9999","Barbour","005",,"Clayton","0385",,,,,,,,,,,,"CLAYTON TOWN",1589
"G010999900500390","1980","3","6","Alabama","01",,"9999","Barbour","005",,"Clio","0390",,,,,,,,,,,,"CLIO TOWN",1224
"G010999900500560","1980","3","6","Alabama","01",,"9999","Barbour","005",,"Eufaula","0560",,,,,,,,,,,,"EUFAULA CITY",12097
"G010999900501070","1980","3","6","Alabama","01",,"9999","Barbour","005",,"Louisville","1070",,,,,,,,,,,,"LOUISVILLE TOWN",791
"G010999900509999","1980","3","6","Alabama","01",,"9999","Barbour","005",,,"9999",,,,,,,,,,,,"REMAINDER OF BARBOUR DIVISION",8943
"G010999900700240","1980","3","6","Alabama","01",,"9999","Bibb","007",,"Brent","0240",,,,,,,,,,,,"BRENT CITY",2862
"G010999900700345","1980","3","6","Alabama","01",,"9999","Bibb","007",,"Centreville","0345",,,,,,,,,,,,"CENTREVILLE CITY",2504
"G010999900701815","1980","3","6","Alabama","01",,"9999","Bibb","007",,"West Blocton","1815",,,,,,,,,,,,"WEST BLOCTON TOWN",1147
"G010999900709999","1980","3","6","Alabama","01",,"9999","Bibb","007",,,"9999",,,,,,,,,,,,"REMAINDER OF BIBB DIVISION",9210
"G010999900900045","1980","3","6","Alabama","01",,"9999","Blount","009",,"Allgood","0045",,,,,,,,,,,,"ALLGOOD TOWN",387
"G010999900900195","1980","3","6","Alabama","01",,"9999","Blount","009",,"Blountsville","0195",,,,,,,,,,,,"BLOUNTSVILLE TOWN",1509
"G010999900900387","1980","3","6","Alabama","01",,"9999","Blount","009",,"Cleveland","0387",,,,,,,,,,,,"CLEVELAND TOWN",487
"G010999900900430","1980","3","6","Alabama","01",,"9999","Blount","009",,"County Line","0430",,,,,,,,,,,,"COUNTY LINE TOWN",100
"G010999900900865","1980","3","6","Alabama","01",,"9999","Blount","009",,"Hayden","0865",,,,,,,,,,,,"HAYDEN TOWN",268
"G010999900900887","1980","3","6","Alabama","01",,"9999","Blount","009",,"Highland Lake","0887",,,,,,,,,,,,"HIGHLAND LAKE TOWN",210
"G010999900901067","1980","3","6","Alabama","01",,"9999","Blount","009",,"Locust Fork","1067",,,,,,,,,,,,"LOCUST FORK TOWN",488
"G010999900901237","1980","3","6","Alabama","01",,"9999","Blount","009",,"Nectar","1237",,,,,,,,,,,,"NECTAR TOWN",367
"G010999900901305","1980","3","6","Alabama","01",,"9999","Blount","009",,"Oneonta","1305",,,,,,,,,,,,"ONEONTA CITY",4824
"G010999900901509","1980","3","6","Alabama","01",,"9999","Blount","009",,"Rosa","1509",,,,,,,,,,,,"ROSA TOWN",204
"G010999900901587","1980","3","6","Alabama","01",,"9999","Blount","009",,"Snead","1587",,,,,,,,,,,,"SNEAD TOWN",667
"G010999900909999","1980","3","6","Alabama","01",,"9999","Blount","009",,,"9999",,,,,,,,,,,,"REMAINDER OF BLOUNT DIVISION",26948
"G010999901101145","1980","3","6","Alabama","01",,"9999","Bullock","011",,"Midway","1145",,,,,,,,,,,,"MIDWAY TOWN",593
"G010999901101735","1980","3","6","Alabama","01",,"9999","Bullock","011",,"Union Springs","1735",,,,,,,,,,,,"UNION SPRINGS CITY",4431
"G010999901109999","1980","3","6","Alabama","01",,"9999","Bullock","011",,,"9999",,,,,,,,,,,,"REMAINDER OF BULLOCK DIVISION",5572
"G010999901300725","1980","3","6","Alabama","01",,"9999","Butler","013",,"Georgiana","0725",,,,,,,,,,,,"GEORGIANA TOWN",1993
"G010999901300790","1980","3","6","Alabama","01",,"9999","Butler","013",,"Greenville","0790",,,,,,,,,,,,"GREENVILLE CITY",7807
"G010999901301090","1980","3","6","Alabama","01",,"9999","Butler","013",,"Mckenzie","1090",,,,,,,,,,,,"MCKENZIE TOWN",605
"G010999901309999","1980","3","6","Alabama","01",,"9999","Butler","013",,,"9999",,,,,,,,,,,,"REMAINDER OF BUTLER DIVISION",11275
"G010999901700585","1980","3","6","Alabama","01",,"9999","Chambers","017",,"Fairfax","0585",,,,,,,,,,,,"FAIRFAX %CDP<",3776
"G010999901700615","1980","3","6","Alabama","01",,"9999","Chambers","017",,"Five Points","0615",,,,,,,,,,,,"FIVE POINTS TOWN",197
"G010999901700932","1980","3","6","Alabama","01",,"9999","Chambers","017",,"Huguley","0932",,,,,,,,,,,,"HUGULEY %CDP<",2947
"G010999901701000","1980","3","6","Alabama","01",,"9999","Chambers","017",,"Lafayette","1000",,,,,,,,,,,,"LAFAYETTE CITY",3647
"G010999901701005","1980","3","6","Alabama","01",,"9999","Chambers","017",,"Lanett","1005",,,,,,,,,,,,"LANETT CITY",6897
"G010999901701010","1980","3","6","Alabama","01",,"9999","Chambers","017",,"Langdale","1010",,,,,,,,,,,,"LANGDALE %CDP<",2034
"G010999901701052","1980","3","6","Alabama","01",,"9999","Chambers","017",,"Little Shawmut","1052",,,,,,,,,,,,"LITTLE SHAWMUT %CDP<",2793
"G010999901701489","1980","3","6","Alabama","01",,"9999","Chambers","017",,"River View","1489",,,,,,,,,,,,"RIVER VIEW %CDP<",1314
"G010999901701560","1980","3","6","Alabama","01",,"9999","Chambers","017",,"Shawmut","1560",,,,,,,,,,,,"SHAWMUT %CDP<",2284
"G010999901701795","1980","3","6","Alabama","01",,"9999","Chambers","017",,"Waverly","1795",,,,,,,,,,,,"WAVERLY TOWN",190
"G010999901709999","1980","3","6","Alabama","01",,"9999","Chambers","017",,,"9999",,,,,,,,,,,,"REMAINDER OF CHAMBERS DIVISION",13112
"G010999901900330","1980","3","6","Alabama","01",,"9999","Cherokee","019",,"Cedar Bluff","0330",,,,,,,,,,,,"CEDAR BLUFF TOWN",1129
"G010999901900340","1980","3","6","Alabama","01",,"9999","Cherokee","019",,"Centre","0340",,,,,,,,,,,,"CENTRE CITY",2351
"G010999901900405","1980","3","6","Alabama","01",,"9999","Cherokee","019",,"Collinsville","0405",,,,,,,,,,,,"COLLINSVILLE TOWN",11
"G010999901900710","1980","3","6","Alabama","01",,"9999","Cherokee","019",,"Gaylesville","0710",,,,,,,,,,,,"GAYLESVILLE TOWN",192
"G010999901901017","1980","3","6","Alabama","01",,"9999","Cherokee","019",,"Leesburg","1017",,,,,,,,,,,,"LEESBURG TOWN",116
"G010999901909999","1980","3","6","Alabama","01",,"9999","Cherokee","019",,,"9999",,,,,,,,,,,,"REMAINDER OF CHEROKEE DIVISION",14961
"G010999902100380","1980","3","6","Alabama","01",,"9999","Chilton","021",,"Clanton","0380",,,,,,,,,,,,"CLANTON CITY",5832
"G010999902100965","1980","3","6","Alabama","01",,"9999","Chilton","021",,"Jemison","0965",,,,,,,,,,,,"JEMISON TOWN",1828
"G010999902101110","1980","3","6","Alabama","01",,"9999","Chilton","021",,"Maplesville","1110",,,,,,,,,,,,"MAPLESVILLE TOWN",754
"G010999902101685","1980","3","6","Alabama","01",,"9999","Chilton","021",,"Thorsby","1685",,,,,,,,,,,,"THORSBY TOWN",1422
"G010999902109999","1980","3","6","Alabama","01",,"9999","Chilton","021",,,"9999",,,,,,,,,,,,"REMAINDER OF CHILTON DIVISION",20776
"G010999902300280","1980","3","6","Alabama","01",,"9999","Choctaw","023",,"Butler","0280",,,,,,,,,,,,"BUTLER CITY",1882
"G010999902300735","1980","3","6","Alabama","01",,"9999","Choctaw","023",,"Gilbertown","0735",,,,,,,,,,,,"GILBERTOWN TOWN",218
"G010999902301050","1980","3","6","Alabama","01",,"9999","Choctaw","023",,"Lisman","1050",,,,,,,,,,,,"LISMAN TOWN",638
"G010999902301355","1980","3","6","Alabama","01",,"9999","Choctaw","023",,"Pennington","1355",,,,,,,,,,,,"PENNINGTON TOWN",355
"G010999902301570","1980","3","6","Alabama","01",,"9999","Choctaw","023",,"Silas","1570",,,,,,,,,,,,"SILAS TOWN",343
"G010999902301695","1980","3","6","Alabama","01",,"9999","Choctaw","023",,"Toxey","1695",,,,,,,,,,,,"TOXEY TOWN",265
"G010999902309999","1980","3","6","Alabama","01",,"9999","Choctaw","023",,,"9999",,,,,,,,,,,,"REMAINDER OF CHOCTAW DIVISION",13138
"G010999902500400","1980","3","6","Alabama","01",,"9999","Clarke","025",,"Coffeeville","0400",,,,,,,,,,,,"COFFEEVILLE TOWN",448
"G010999902500670","1980","3","6","Alabama","01",,"9999","Clarke","025",,"Fulton","0670",,,,,,,,,,,,"FULTON TOWN",606
"G010999902500800","1980","3","6","Alabama","01",,"9999","Clarke","025",,"Grove Hill","0800",,,,,,,,,,,,"GROVE HILL TOWN",1912
"G010999902500950","1980","3","6","Alabama","01",,"9999","Clarke","025",,"Jackson","0950",,,,,,,,,,,,"JACKSON CITY",6073
"G010999902501680","1980","3","6","Alabama","01",,"9999","Clarke","025",,"Thomasville","1680",,,,,,,,,,,,"THOMASVILLE CITY",4387
"G010999902509999","1980","3","6","Alabama","01",,"9999","Clarke","025",,,"9999",,,,,,,,,,,,"REMAINDER OF CLARKE DIVISION",14276
"G010999902700085","1980","3","6","Alabama","01",,"9999","Clay","027",,"Ashland","0085",,,,,,,,,,,,"ASHLAND TOWN",2052
"G010999902701040","1980","3","6","Alabama","01",,"9999","Clay","027",,"Lineville","1040",,,,,,,,,,,,"LINEVILLE TOWN",2257
"G010999902709999","1980","3","6","Alabama","01",,"9999","Clay","027",,,"9999",,,,,,,,,,,,"REMAINDER OF CLAY DIVISION",9394
"G010999902900525","1980","3","6","Alabama","01",,"9999","Cleburne","029",,"Edwardsville","0525",,,,,,,,,,,,"EDWARDSVILLE TOWN",207
"G010999902900665","1980","3","6","Alabama","01",,"9999","Cleburne","029",,"Fruithurst","0665",,,,,,,,,,,,"FRUITHURST CITY",239
"G010999902900880","1980","3","6","Alabama","01",,"9999","Cleburne","029",,"Heflin","0880",,,,,,,,,,,,"HEFLIN CITY",3014
"G010999902901445","1980","3","6","Alabama","01",,"9999","Cleburne","029",,"Ranburne","1445",,,,,,,,,,,,"RANBURNE TOWN",417
"G010999902909999","1980","3","6","Alabama","01",,"9999","Cleburne","029",,,"9999",,,,,,,,,,,,"REMAINDER OF CLEBURNE DIVISION",8718
"G010999903100530","1980","3","6","Alabama","01",,"9999","Coffee","031",,"Elba","0530",,,,,,,,,,,,"ELBA CITY",4355
"G010999903100545","1980","3","6","Alabama","01",,"9999","Coffee","031",,"Enterprise","0545",,,,,,,,,,,,"ENTERPRISE CITY",17777
"G010999903100995","1980","3","6","Alabama","01",,"9999","Coffee","031",,"Kinston","0995",,,,,,,,,,,,"KINSTON TOWN",604
"G010999903101245","1980","3","6","Alabama","01",,"9999","Coffee","031",,"New Brockton","1245",,,,,,,,,,,,"NEW BROCKTON TOWN",1392
"G010999903109999","1980","3","6","Alabama","01",,"9999","Coffee","031",,,"9999",,,,,,,,,,,,"REMAINDER OF COFFEE DIVISION",14405
"G010999903500325","1980","3","6","Alabama","01",,"9999","Conecuh","035",,"Castleberry","0325",,,,,,,,,,,,"CASTLEBERRY TOWN",847
"G010999903500575","1980","3","6","Alabama","01",,"9999","Conecuh","035",,"Evergreen","0575",,,,,,,,,,,,"EVERGREEN CITY",4171
"G010999903501470","1980","3","6","Alabama","01",,"9999","Conecuh","035",,"Repton","1470",,,,,,,,,,,,"REPTON TOWN",313
"G010999903509999","1980","3","6","Alabama","01",,"9999","Conecuh","035",,,"9999",,,,,,,,,,,,"REMAINDER OF CONECUH DIVISION",10553
"G010999903700755","1980","3","6","Alabama","01",,"9999","Coosa","037",,"Goodwater","0755",,,,,,,,,,,,"GOODWATER CITY",1895
"G010999903701500","1980","3","6","Alabama","01",,"9999","Coosa","037",,"Rockford","1500",,,,,,,,,,,,"ROCKFORD TOWN",494
"G010999903709999","1980","3","6","Alabama","01",,"9999","Coosa","037",,,"9999",,,,,,,,,,,,"REMAINDER OF COOSA DIVISION",8988
"G010999903900055","1980","3","6","Alabama","01",,"9999","Covington","039",,"Andalusia","0055",,,,,,,,,,,,"ANDALUSIA CITY",10415
"G010999903900125","1980","3","6","Alabama","01",,"9999","Covington","039",,"Babbie","0125",,,,,,,,,,,,"BABBIE TOWN",553
"G010999903900307","1980","3","6","Alabama","01",,"9999","Covington","039",,"Carolina","0307",,,,,,,,,,,,"CAROLINA TOWN",203
"G010999903900431","1980","3","6","Alabama","01",,"9999","Covington","039",,"County Line","0431",,,,,,,,,,,,"COUNTY LINE TOWN",124
"G010999903900635","1980","3","6","Alabama","01",,"9999","Covington","039",,"Florala","0635",,,,,,,,,,,,"FLORALA CITY",2165
"G010999903900693","1980","3","6","Alabama","01",,"9999","Covington","039",,"Gantt","0693",,,,,,,,,,,,"GANTT TOWN",314
"G010999903900875","1980","3","6","Alabama","01",,"9999","Covington","039",,"Heath","0875",,,,,,,,,,,,"HEATH TOWN",354
"G010999903900929","1980","3","6","Alabama","01",,"9999","Covington","039",,"Horn Hill","0929",,,,,,,,,,,,"HORN HILL TOWN",186
"G010999903901027","1980","3","6","Alabama","01",,"9999","Covington","039",,"Libertyville","1027",,,,,,,,,,,,"LIBERTYVILLE TOWN",141
"G010999903901065","1980","3","6","Alabama","01",,"9999","Covington","039",,"Lockhart","1065",,,,,,,,,,,,"LOCKHART TOWN",547
"G010999903901309","1980","3","6","Alabama","01",,"9999","Covington","039",,"Onycha","1309",,,,,,,,,,,,"ONYCHA TOWN",147
"G010999903901315","1980","3","6","Alabama","01",,"9999","Covington","039",,"Opp","1315",,,,,,,,,,,,"OPP CITY",7204
"G010999903901455","1980","3","6","Alabama","01",,"9999","Covington","039",,"Red Level","1455",,,,,,,,,,,,"RED LEVEL TOWN",504
"G010999903901475","1980","3","6","Alabama","01",,"9999","Covington","039",,"River Falls","1475",,,,,,,,,,,,"RIVER FALLS TOWN",669
"G010999903901525","1980","3","6","Alabama","01",,"9999","Covington","039",,"Sanford","1525",,,,,,,,,,,,"SANFORD TOWN",250
"G010999903909999","1980","3","6","Alabama","01",,"9999","Covington","039",,,"9999",,,,,,,,,,,,"REMAINDER OF COVINGTON DIVISION",13074
"G010999904100235","1980","3","6","Alabama","01",,"9999","Crenshaw","041",,"Brantley","0235",,,,,,,,,,,,"BRANTLEY TOWN",1151
"G010999904100510","1980","3","6","Alabama","01",,"9999","Crenshaw","041",,"Dozier","0510",,,,,,,,,,,,"DOZIER TOWN",494
"G010999904100750","1980","3","6","Alabama","01",,"9999","Crenshaw","041",,"Glenwood","0750",,,,,,,,,,,,"GLENWOOD TOWN",341
"G010999904101080","1980","3","6","Alabama","01",,"9999","Crenshaw","041",,"Luverne","1080",,,,,,,,,,,,"LUVERNE CITY",2639
"G010999904101360","1980","3","6","Alabama","01",,"9999","Crenshaw","041",,"Petrey","1360",,,,,,,,,,,,"PETREY TOWN",93
"G010999904101515","1980","3","6","Alabama","01",,"9999","Crenshaw","041",,"Rutledge","1515",,,,,,,,,,,,"RUTLEDGE TOWN",496
"G010999904109999","1980","3","6","Alabama","01",,"9999","Crenshaw","041",,,"9999",,,,,,,,,,,,"REMAINDER OF CRENSHAW DIVISION",8896
"G010999904300127","1980","3","6","Alabama","01",,"9999","Cullman","043",,"Baileyton","0127",,,,,,,,,,,,"BAILEYTON TOWN",396
"G010999904300450","1980","3","6","Alabama","01",,"9999","Cullman","043",,"Cullman","0450",,,,,,,,,,,,"CULLMAN CITY",13084
"G010999904300597","1980","3","6","Alabama","01",,"9999","Cullman","043",,"Fairview","0597",,,,,,,,,,,,"FAIRVIEW TOWN",450
"G010999904300700","1980","3","6","Alabama","01",,"9999","Cullman","043",,"Garden City","0700",,,,,,,,,,,,"GARDEN CITY TOWN",655
"G010999904300752","1980","3","6","Alabama","01",,"9999","Cullman","043",,"Good Hope","0752",,,,,,,,,,,,"GOOD HOPE TOWN",1442
"G010999904300845","1980","3","6","Alabama","01",,"9999","Cullman","043",,"Hanceville","0845",,,,,,,,,,,,"HANCEVILLE CITY",2220
"G010999904300910","1980","3","6","Alabama","01",,"9999","Cullman","043",,"Holly Pond","0910",,,,,,,,,,,,"HOLLY POND TOWN",493
"G010999904301597","1980","3","6","Alabama","01",,"9999","Cullman","043",,"South Vinemont","1597",,,,,,,,,,,,"SOUTH VINEMONT TOWN",615
"G010999904301821","1980","3","6","Alabama","01",,"9999","Cullman","043",,"West Point","1821",,,,,,,,,,,,"WEST POINT TOWN",248
"G010999904309999","1980","3","6","Alabama","01",,"9999","Cullman","043",,,"9999",,,,,,,,,,,,"REMAINDER OF CULLMAN DIVISION",42039
"G010999904500075","1980","3","6","Alabama","01",,"9999","Dale","045",,"Ariton","0075",,,,,,,,,,,,"ARITON TOWN",844
"G010999904500383","1980","3","6","Alabama","01",,"9999","Dale","045",,"Clayhatchee","0383",,,,,,,,,,,,"CLAYHATCHEE TOWN",560
"G010999904500460","1980","3","6","Alabama","01",,"9999","Dale","045",,"Daleville","0460",,,,,,,,,,,,"DALEVILLE CITY",4250
"G010999904500500","1980","3","6","Alabama","01",,"9999","Dale","045",,"Dothan","0500",,,,,,,,,,,,"DOTHAN CITY",0
"G010999904500545","1980","3","6","Alabama","01",,"9999","Dale","045",,"Enterprise","0545",,,,,,,,,,,,"ENTERPRISE CITY",256
"G010999904500657","1980","3","6","Alabama","01",,"9999","Dale","045",,"Fort Rucker","0657",,,,,,,,,,,,"FORT RUCKER %CDP<",8932
"G010999904500797","1980","3","6","Alabama","01",,"9999","Dale","045",,"Grimes","0797",,,,,,,,,,,,"GRIMES TOWN",298
"G010999904501024","1980","3","6","Alabama","01",,"9999","Dale","045",,"Level Plains","1024",,,,,,,,,,,,"LEVEL PLAINS TOWN",867
"G010999904501140","1980","3","6","Alabama","01",,"9999","Dale","045",,"Midland City","1140",,,,,,,,,,,,"MIDLAND CITY TOWN",1903
