GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,C7L001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,Standard Metropolitan Statistical Area Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Block Group Code,Block Code,Enumeration District Indicator Code,Enumeration District Code,Standard Consolidated Statistical Area Code,Urban Area Code,Congressional District Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,MCD Sequence Number Code,5-Digit Zip Code Code,Area Name,Total
"G2000210","1980","2","4","Kansas","20",,"Cherokee","021",,,,,,,,,,,,,,"CHEROKEE COUNTY",22304
"G2000230","1980","2","4","Kansas","20",,"Cheyenne","023",,,,,,,,,,,,,,"CHEYENNE COUNTY",3678
"G2000250","1980","2","4","Kansas","20",,"Clark","025",,,,,,,,,,,,,,"CLARK COUNTY",2599
"G2000270","1980","2","4","Kansas","20",,"Clay","027",,,,,,,,,,,,,,"CLAY COUNTY",9802
"G2000290","1980","2","4","Kansas","20",,"Cloud","029",,,,,,,,,,,,,,"CLOUD COUNTY",12494
"G2000310","1980","2","4","Kansas","20",,"Coffey","031",,,,,,,,,,,,,,"COFFEY COUNTY",9370
"G2000330","1980","2","4","Kansas","20",,"Comanche","033",,,,,,,,,,,,,,"COMANCHE COUNTY",2554
"G2000350","1980","2","4","Kansas","20",,"Cowley","035",,,,,,,,,,,,,,"COWLEY COUNTY",36824
"G2000370","1980","2","4","Kansas","20",,"Crawford","037",,,,,,,,,,,,,,"CRAWFORD COUNTY",37916
"G2000390","1980","2","4","Kansas","20",,"Decatur","039",,,,,,,,,,,,,,"DECATUR COUNTY",4509
"G2000410","1980","2","4","Kansas","20",,"Dickinson","041",,,,,,,,,,,,,,"DICKINSON COUNTY",20175
"G2000430","1980","2","4","Kansas","20",,"Doniphan","043",,,,,,,,,,,,,,"DONIPHAN COUNTY",9268
"G2000450","1980","2","4","Kansas","20","4150","Douglas","045",,,,,,,,,,,,,,"DOUGLAS COUNTY",67640
"G2000470","1980","2","4","Kansas","20",,"Edwards","047",,,,,,,,,,,,,,"EDWARDS COUNTY",4271
"G2000490","1980","2","4","Kansas","20",,"Elk","049",,,,,,,,,,,,,,"ELK COUNTY",3918
"G2000510","1980","2","4","Kansas","20",,"Ellis","051",,,,,,,,,,,,,,"ELLIS COUNTY",26098
"G2000530","1980","2","4","Kansas","20",,"Ellsworth","053",,,,,,,,,,,,,,"ELLSWORTH COUNTY",6640
"G2000550","1980","2","4","Kansas","20",,"Finney","055",,,,,,,,,,,,,,"FINNEY COUNTY",23825
"G2000570","1980","2","4","Kansas","20",,"Ford","057",,,,,,,,,,,,,,"FORD COUNTY",24315
"G2000590","1980","2","4","Kansas","20",,"Franklin","059",,,,,,,,,,,,,,"FRANKLIN COUNTY",22062
"G2000610","1980","2","4","Kansas","20",,"Geary","061",,,,,,,,,,,,,,"GEARY COUNTY",29852
"G2000630","1980","2","4","Kansas","20",,"Gove","063",,,,,,,,,,,,,,"GOVE COUNTY",3726
"G2000650","1980","2","4","Kansas","20",,"Graham","065",,,,,,,,,,,,,,"GRAHAM COUNTY",3995
"G2000670","1980","2","4","Kansas","20",,"Grant","067",,,,,,,,,,,,,,"GRANT COUNTY",6977
"G2000690","1980","2","4","Kansas","20",,"Gray","069",,,,,,,,,,,,,,"GRAY COUNTY",5138
"G2000710","1980","2","4","Kansas","20",,"Greeley","071",,,,,,,,,,,,,,"GREELEY COUNTY",1845
"G2000730","1980","2","4","Kansas","20",,"Greenwood","073",,,,,,,,,,,,,,"GREENWOOD COUNTY",8764
"G2000750","1980","2","4","Kansas","20",,"Hamilton","075",,,,,,,,,,,,,,"HAMILTON COUNTY",2514
"G2000770","1980","2","4","Kansas","20",,"Harper","077",,,,,,,,,,,,,,"HARPER COUNTY",7778
"G2000790","1980","2","4","Kansas","20",,"Harvey","079",,,,,,,,,,,,,,"HARVEY COUNTY",30531
"G2000810","1980","2","4","Kansas","20",,"Haskell","081",,,,,,,,,,,,,,"HASKELL COUNTY",3814
"G2000830","1980","2","4","Kansas","20",,"Hodgeman","083",,,,,,,,,,,,,,"HODGEMAN COUNTY",2269
"G2000850","1980","2","4","Kansas","20",,"Jackson","085",,,,,,,,,,,,,,"JACKSON COUNTY",11644
"G2000870","1980","2","4","Kansas","20","8440","Jefferson","087",,,,,,,,,,,,,,"JEFFERSON COUNTY",15207
"G2000890","1980","2","4","Kansas","20",,"Jewell","089",,,,,,,,,,,,,,"JEWELL COUNTY",5241
"G2000910","1980","2","4","Kansas","20","3760","Johnson","091",,,,,,,,,,,,,,"JOHNSON COUNTY",270269
"G2000930","1980","2","4","Kansas","20",,"Kearny","093",,,,,,,,,,,,,,"KEARNY COUNTY",3435
"G2000950","1980","2","4","Kansas","20",,"Kingman","095",,,,,,,,,,,,,,"KINGMAN COUNTY",8960
"G2000970","1980","2","4","Kansas","20",,"Kiowa","097",,,,,,,,,,,,,,"KIOWA COUNTY",4046
"G2000990","1980","2","4","Kansas","20",,"Labette","099",,,,,,,,,,,,,,"LABETTE COUNTY",25682
"G2001010","1980","2","4","Kansas","20",,"Lane","101",,,,,,,,,,,,,,"LANE COUNTY",2472
"G2001030","1980","2","4","Kansas","20",,"Leavenworth","103",,,,,,,,,,,,,,"LEAVENWORTH COUNTY",54809
"G2001050","1980","2","4","Kansas","20",,"Lincoln","105",,,,,,,,,,,,,,"LINCOLN COUNTY",4145
"G2001070","1980","2","4","Kansas","20",,"Linn","107",,,,,,,,,,,,,,"LINN COUNTY",8234
"G2001090","1980","2","4","Kansas","20",,"Logan","109",,,,,,,,,,,,,,"LOGAN COUNTY",3478
"G2001110","1980","2","4","Kansas","20",,"Lyon","111",,,,,,,,,,,,,,"LYON COUNTY",35108
"G2001130","1980","2","4","Kansas","20",,"McPherson","113",,,,,,,,,,,,,,"MCPHERSON COUNTY",26855
"G2001150","1980","2","4","Kansas","20",,"Marion","115",,,,,,,,,,,,,,"MARION COUNTY",13522
"G2001170","1980","2","4","Kansas","20",,"Marshall","117",,,,,,,,,,,,,,"MARSHALL COUNTY",12787
"G2001190","1980","2","4","Kansas","20",,"Meade","119",,,,,,,,,,,,,,"MEADE COUNTY",4788
"G2001210","1980","2","4","Kansas","20",,"Miami","121",,,,,,,,,,,,,,"MIAMI COUNTY",21618
"G2001230","1980","2","4","Kansas","20",,"Mitchell","123",,,,,,,,,,,,,,"MITCHELL COUNTY",8117
"G2001250","1980","2","4","Kansas","20",,"Montgomery","125",,,,,,,,,,,,,,"MONTGOMERY COUNTY",42281
"G2001270","1980","2","4","Kansas","20",,"Morris","127",,,,,,,,,,,,,,"MORRIS COUNTY",6419
"G2001290","1980","2","4","Kansas","20",,"Morton","129",,,,,,,,,,,,,,"MORTON COUNTY",3454
"G2001310","1980","2","4","Kansas","20",,"Nemaha","131",,,,,,,,,,,,,,"NEMAHA COUNTY",11211
"G2001330","1980","2","4","Kansas","20",,"Neosho","133",,,,,,,,,,,,,,"NEOSHO COUNTY",18967
"G2001350","1980","2","4","Kansas","20",,"Ness","135",,,,,,,,,,,,,,"NESS COUNTY",4498
"G2001370","1980","2","4","Kansas","20",,"Norton","137",,,,,,,,,,,,,,"NORTON COUNTY",6689
"G2001390","1980","2","4","Kansas","20","8440","Osage","139",,,,,,,,,,,,,,"OSAGE COUNTY",15319
"G2001410","1980","2","4","Kansas","20",,"Osborne","141",,,,,,,,,,,,,,"OSBORNE COUNTY",5959
"G2001430","1980","2","4","Kansas","20",,"Ottawa","143",,,,,,,,,,,,,,"OTTAWA COUNTY",5971
"G2001450","1980","2","4","Kansas","20",,"Pawnee","145",,,,,,,,,,,,,,"PAWNEE COUNTY",8065
"G2001470","1980","2","4","Kansas","20",,"Phillips","147",,,,,,,,,,,,,,"PHILLIPS COUNTY",7406
"G2001490","1980","2","4","Kansas","20",,"Pottawatomie","149",,,,,,,,,,,,,,"POTTAWATOMIE COUNTY",14782
"G2001510","1980","2","4","Kansas","20",,"Pratt","151",,,,,,,,,,,,,,"PRATT COUNTY",10275
"G2001530","1980","2","4","Kansas","20",,"Rawlins","153",,,,,,,,,,,,,,"RAWLINS COUNTY",4105
"G2001550","1980","2","4","Kansas","20",,"Reno","155",,,,,,,,,,,,,,"RENO COUNTY",64983
"G2001570","1980","2","4","Kansas","20",,"Republic","157",,,,,,,,,,,,,,"REPUBLIC COUNTY",7569
"G2001590","1980","2","4","Kansas","20",,"Rice","159",,,,,,,,,,,,,,"RICE COUNTY",11900
"G2001610","1980","2","4","Kansas","20",,"Riley","161",,,,,,,,,,,,,,"RILEY COUNTY",63505
"G2001630","1980","2","4","Kansas","20",,"Rooks","163",,,,,,,,,,,,,,"ROOKS COUNTY",7006
"G2001650","1980","2","4","Kansas","20",,"Rush","165",,,,,,,,,,,,,,"RUSH COUNTY",4516
"G2001670","1980","2","4","Kansas","20",,"Russell","167",,,,,,,,,,,,,,"RUSSELL COUNTY",8868
"G2001690","1980","2","4","Kansas","20",,"Saline","169",,,,,,,,,,,,,,"SALINE COUNTY",48905
"G2001710","1980","2","4","Kansas","20",,"Scott","171",,,,,,,,,,,,,,"SCOTT COUNTY",5782
"G2001730","1980","2","4","Kansas","20","9040","Sedgwick","173",,,,,,,,,,,,,,"SEDGWICK COUNTY",366531
"G2001750","1980","2","4","Kansas","20",,"Seward","175",,,,,,,,,,,,,,"SEWARD COUNTY",17071
"G2001770","1980","2","4","Kansas","20","8440","Shawnee","177",,,,,,,,,,,,,,"SHAWNEE COUNTY",154916
"G2001790","1980","2","4","Kansas","20",,"Sheridan","179",,,,,,,,,,,,,,"SHERIDAN COUNTY",3544
"G2001810","1980","2","4","Kansas","20",,"Sherman","181",,,,,,,,,,,,,,"SHERMAN COUNTY",7759
"G2001830","1980","2","4","Kansas","20",,"Smith","183",,,,,,,,,,,,,,"SMITH COUNTY",5947
"G2001850","1980","2","4","Kansas","20",,"Stafford","185",,,,,,,,,,,,,,"STAFFORD COUNTY",5694
"G2001870","1980","2","4","Kansas","20",,"Stanton","187",,,,,,,,,,,,,,"STANTON COUNTY",2339
"G2001890","1980","2","4","Kansas","20",,"Stevens","189",,,,,,,,,,,,,,"STEVENS COUNTY",4736
"G2001910","1980","2","4","Kansas","20",,"Sumner","191",,,,,,,,,,,,,,"SUMNER COUNTY",24928
"G2001930","1980","2","4","Kansas","20",,"Thomas","193",,,,,,,,,,,,,,"THOMAS COUNTY",8451
"G2001950","1980","2","4","Kansas","20",,"Trego","195",,,,,,,,,,,,,,"TREGO COUNTY",4165
"G2001970","1980","2","4","Kansas","20",,"Wabaunsee","197",,,,,,,,,,,,,,"WABAUNSEE COUNTY",6867
"G2001990","1980","2","4","Kansas","20",,"Wallace","199",,,,,,,,,,,,,,"WALLACE COUNTY",2045
"G2002010","1980","2","4","Kansas","20",,"Washington","201",,,,,,,,,,,,,,"WASHINGTON COUNTY",8543
"G2002030","1980","2","4","Kansas","20",,"Wichita","203",,,,,,,,,,,,,,"WICHITA COUNTY",3041
"G2002050","1980","2","4","Kansas","20",,"Wilson","205",,,,,,,,,,,,,,"WILSON COUNTY",12128
"G2002070","1980","2","4","Kansas","20",,"Woodson","207",,,,,,,,,,,,,,"WOODSON COUNTY",4600
"G2002090","1980","2","4","Kansas","20","3760","Wyandotte","209",,,,,,,,,,,,,,"WYANDOTTE COUNTY",172335
"G2100010","1980","3","6","Kentucky","21",,"Adair","001",,,,,,,,,,,,,,"ADAIR COUNTY",15233
"G2100030","1980","3","6","Kentucky","21",,"Allen","003",,,,,,,,,,,,,,"ALLEN COUNTY",14128
"G2100050","1980","3","6","Kentucky","21",,"Anderson","005",,,,,,,,,,,,,,"ANDERSON COUNTY",12567
"G2100070","1980","3","6","Kentucky","21",,"Ballard","007",,,,,,,,,,,,,,"BALLARD COUNTY",8798
"G2100090","1980","3","6","Kentucky","21",,"Barren","009",,,,,,,,,,,,,,"BARREN COUNTY",34009
"G2100110","1980","3","6","Kentucky","21",,"Bath","011",,,,,,,,,,,,,,"BATH COUNTY",10025
"G2100130","1980","3","6","Kentucky","21",,"Bell","013",,,,,,,,,,,,,,"BELL COUNTY",34330
"G2100150","1980","3","6","Kentucky","21","1640","Boone","015",,,,,,,,"21",,,,,,"BOONE COUNTY",45842
"G2100170","1980","3","6","Kentucky","21","4280","Bourbon","017",,,,,,,,,,,,,,"BOURBON COUNTY",19405
"G2100190","1980","3","6","Kentucky","21","3400","Boyd","019",,,,,,,,,,,,,,"BOYD COUNTY",55513
"G2100210","1980","3","6","Kentucky","21",,"Boyle","021",,,,,,,,,,,,,,"BOYLE COUNTY",25066
"G2100230","1980","3","6","Kentucky","21",,"Bracken","023",,,,,,,,,,,,,,"BRACKEN COUNTY",7738
"G2100250","1980","3","6","Kentucky","21",,"Breathitt","025",,,,,,,,,,,,,,"BREATHITT COUNTY",17004
"G2100270","1980","3","6","Kentucky","21",,"Breckinridge","027",,,,,,,,,,,,,,"BRECKINRIDGE COUNTY",16861
"G2100290","1980","3","6","Kentucky","21","4520","Bullitt","029",,,,,,,,,,,,,,"BULLITT COUNTY",43346
"G2100310","1980","3","6","Kentucky","21",,"Butler","031",,,,,,,,,,,,,,"BUTLER COUNTY",11064
"G2100330","1980","3","6","Kentucky","21",,"Caldwell","033",,,,,,,,,,,,,,"CALDWELL COUNTY",13473
"G2100350","1980","3","6","Kentucky","21",,"Calloway","035",,,,,,,,,,,,,,"CALLOWAY COUNTY",30031
"G2100370","1980","3","6","Kentucky","21","1640","Campbell","037",,,,,,,,"21",,,,,,"CAMPBELL COUNTY",83317
"G2100390","1980","3","6","Kentucky","21",,"Carlisle","039",,,,,,,,,,,,,,"CARLISLE COUNTY",5487
"G2100410","1980","3","6","Kentucky","21",,"Carroll","041",,,,,,,,,,,,,,"CARROLL COUNTY",9270
"G2100430","1980","3","6","Kentucky","21",,"Carter","043",,,,,,,,,,,,,,"CARTER COUNTY",25060
"G2100450","1980","3","6","Kentucky","21",,"Casey","045",,,,,,,,,,,,,,"CASEY COUNTY",14818
"G2100470","1980","3","6","Kentucky","21","1660","Christian","047",,,,,,,,,,,,,,"CHRISTIAN COUNTY",66878
"G2100490","1980","3","6","Kentucky","21","4280","Clark","049",,,,,,,,,,,,,,"CLARK COUNTY",28322
"G2100510","1980","3","6","Kentucky","21",,"Clay","051",,,,,,,,,,,,,,"CLAY COUNTY",22752
"G2100530","1980","3","6","Kentucky","21",,"Clinton","053",,,,,,,,,,,,,,"CLINTON COUNTY",9321
"G2100550","1980","3","6","Kentucky","21",,"Crittenden","055",,,,,,,,,,,,,,"CRITTENDEN COUNTY",9207
"G2100570","1980","3","6","Kentucky","21",,"Cumberland","057",,,,,,,,,,,,,,"CUMBERLAND COUNTY",7289
"G2100590","1980","3","6","Kentucky","21","5990","Daviess","059",,,,,,,,,,,,,,"DAVIESS COUNTY",85949
"G2100610","1980","3","6","Kentucky","21",,"Edmonson","061",,,,,,,,,,,,,,"EDMONSON COUNTY",9962
"G2100630","1980","3","6","Kentucky","21",,"Elliott","063",,,,,,,,,,,,,,"ELLIOTT COUNTY",6908
"G2100650","1980","3","6","Kentucky","21",,"Estill","065",,,,,,,,,,,,,,"ESTILL COUNTY",14495
"G2100670","1980","3","6","Kentucky","21","4280","Fayette","067",,,,,,,,,,,,,,"FAYETTE COUNTY",204165
"G2100690","1980","3","6","Kentucky","21",,"Fleming","069",,,,,,,,,,,,,,"FLEMING COUNTY",12323
"G2100710","1980","3","6","Kentucky","21",,"Floyd","071",,,,,,,,,,,,,,"FLOYD COUNTY",48764
"G2100730","1980","3","6","Kentucky","21",,"Franklin","073",,,,,,,,,,,,,,"FRANKLIN COUNTY",41830
"G2100750","1980","3","6","Kentucky","21",,"Fulton","075",,,,,,,,,,,,,,"FULTON COUNTY",8971
"G2100770","1980","3","6","Kentucky","21",,"Gallatin","077",,,,,,,,,,,,,,"GALLATIN COUNTY",4842
"G2100790","1980","3","6","Kentucky","21",,"Garrard","079",,,,,,,,,,,,,,"GARRARD COUNTY",10853
"G2100810","1980","3","6","Kentucky","21",,"Grant","081",,,,,,,,,,,,,,"GRANT COUNTY",13308
"G2100830","1980","3","6","Kentucky","21",,"Graves","083",,,,,,,,,,,,,,"GRAVES COUNTY",34049
"G2100850","1980","3","6","Kentucky","21",,"Grayson","085",,,,,,,,,,,,,,"GRAYSON COUNTY",20854
"G2100870","1980","3","6","Kentucky","21",,"Green","087",,,,,,,,,,,,,,"GREEN COUNTY",11043
"G2100890","1980","3","6","Kentucky","21","3400","Greenup","089",,,,,,,,,,,,,,"GREENUP COUNTY",39132
"G2100910","1980","3","6","Kentucky","21",,"Hancock","091",,,,,,,,,,,,,,"HANCOCK COUNTY",7742
"G2100930","1980","3","6","Kentucky","21",,"Hardin","093",,,,,,,,,,,,,,"HARDIN COUNTY",88917
"G2100950","1980","3","6","Kentucky","21",,"Harlan","095",,,,,,,,,,,,,,"HARLAN COUNTY",41889
"G2100970","1980","3","6","Kentucky","21",,"Harrison","097",,,,,,,,,,,,,,"HARRISON COUNTY",15166
"G2100990","1980","3","6","Kentucky","21",,"Hart","099",,,,,,,,,,,,,,"HART COUNTY",15402
"G2101010","1980","3","6","Kentucky","21","2440","Henderson","101",,,,,,,,,,,,,,"HENDERSON COUNTY",40849
"G2101030","1980","3","6","Kentucky","21",,"Henry","103",,,,,,,,,,,,,,"HENRY COUNTY",12740
"G2101050","1980","3","6","Kentucky","21",,"Hickman","105",,,,,,,,,,,,,,"HICKMAN COUNTY",6065
"G2101070","1980","3","6","Kentucky","21",,"Hopkins","107",,,,,,,,,,,,,,"HOPKINS COUNTY",46174
"G2101090","1980","3","6","Kentucky","21",,"Jackson","109",,,,,,,,,,,,,,"JACKSON COUNTY",11996
"G2101110","1980","3","6","Kentucky","21","4520","Jefferson","111",,,,,,,,,,,,,,"JEFFERSON COUNTY",685004
"G2101130","1980","3","6","Kentucky","21","4280","Jessamine","113",,,,,,,,,,,,,,"JESSAMINE COUNTY",26146
"G2101150","1980","3","6","Kentucky","21",,"Johnson","115",,,,,,,,,,,,,,"JOHNSON COUNTY",24432
"G2101170","1980","3","6","Kentucky","21","1640","Kenton","117",,,,,,,,"21",,,,,,"KENTON COUNTY",137058
"G2101190","1980","3","6","Kentucky","21",,"Knott","119",,,,,,,,,,,,,,"KNOTT COUNTY",17940
"G2101210","1980","3","6","Kentucky","21",,"Knox","121",,,,,,,,,,,,,,"KNOX COUNTY",30239
"G2101230","1980","3","6","Kentucky","21",,"Larue","123",,,,,,,,,,,,,,"LARUE COUNTY",11922
"G2101250","1980","3","6","Kentucky","21",,"Laurel","125",,,,,,,,,,,,,,"LAUREL COUNTY",38982
"G2101270","1980","3","6","Kentucky","21",,"Lawrence","127",,,,,,,,,,,,,,"LAWRENCE COUNTY",14121
"G2101290","1980","3","6","Kentucky","21",,"Lee","129",,,,,,,,,,,,,,"LEE COUNTY",7754
"G2101310","1980","3","6","Kentucky","21",,"Leslie","131",,,,,,,,,,,,,,"LESLIE COUNTY",14882
"G2101330","1980","3","6","Kentucky","21",,"Letcher","133",,,,,,,,,,,,,,"LETCHER COUNTY",30687
"G2101350","1980","3","6","Kentucky","21",,"Lewis","135",,,,,,,,,,,,,,"LEWIS COUNTY",14545
"G2101370","1980","3","6","Kentucky","21",,"Lincoln","137",,,,,,,,,,,,,,"LINCOLN COUNTY",19053
"G2101390","1980","3","6","Kentucky","21",,"Livingston","139",,,,,,,,,,,,,,"LIVINGSTON COUNTY",9219
"G2101410","1980","3","6","Kentucky","21",,"Logan","141",,,,,,,,,,,,,,"LOGAN COUNTY",24138
"G2101430","1980","3","6","Kentucky","21",,"Lyon","143",,,,,,,,,,,,,,"LYON COUNTY",6490
